Remaining Edges,Average Shortest Path
4633,1265.172957799446
4632,1265.2418161070068
4631,1265.2800896007786
4630,1265.2800896007786
4629,1265.412634035461
4628,1265.4319505187173
4627,1265.4650432698786
4626,1266.4230621801619
4625,1266.4230621801619
4624,1266.5603534635984
4623,1266.5603534635984
4622,1266.5638316645786
4621,1266.714811128659
4620,1266.8478306862035
4619,1267.3433537673093
4618,1267.3778565966384
4617,1267.3908112652823
4616,1267.4909318780888
4615,1267.9696635628743
4614,1267.9696635628743
4613,1268.2818627451643
4612,1268.3403263285081
4611,1268.3403263285081
4610,1268.3733412060874
4609,1268.4032656724494
4608,1268.4032656724494
4607,1268.4032656724494
4606,1268.4948660895386
4605,1268.4948660895386
4604,1268.675172943897
4603,1268.842173250291
4602,1268.842173250291
4601,1268.963333032895
4600,1268.963333032895
4599,1269.2493249805539
4598,1269.386211275741
4597,1269.386211275741
4596,1269.3875027783808
4595,1269.3963478739
4594,1269.9648381881334
4593,1270.369463993818
4592,1270.3733120552977
4591,1270.534497291082
4590,1270.6794070638505
4589,1270.749427134711
4588,1270.7768640169768
4587,1270.7911880021916
4586,1271.5367653066974
4585,1271.5377555718874
4584,1271.539170064705
4583,1271.5673012528684
4582,1271.5673012528684
4581,1274.1640632484782
4580,1274.1640632484782
4579,1274.1762074197627
4578,1274.1762074197627
4577,1274.1762074197627
4576,1274.2202350080531
4575,1274.3558498275745
4574,1274.3558498275745
4573,1274.387494399018
4572,1274.5720651425902
4571,1274.5727288796588
4570,1274.5727288796588
4569,1274.589910117214
4568,1274.589910117214
4567,1275.513582934658
4566,1275.513582934658
4565,1275.513582934658
4564,1275.5254204713585
4563,1275.5254204713585
4562,1275.5254204713585
4561,1275.5708430317495
4560,1275.5708430317495
4559,1275.5768404728735
4558,1275.5768404728735
4557,1275.582776338507
4556,1275.582776338507
4555,1275.6139753240784
4554,1275.6139753240784
4553,1275.6139753240784
4552,1275.6562551370462
4551,1275.6612370986732
4550,1275.931080036097
4549,1276.7757749673228
4548,1276.7757749673228
4547,1276.7764200892366
4546,1276.823375473847
4545,1276.9107323841101
4544,1276.9107323841101
4543,1278.6302723645474
4542,1278.700952873831
4541,1278.7178201559993
4540,1278.7376874948106
4539,1279.0486729559766
4538,1279.3132770767854
4537,1279.5850617812498
4536,1279.5850617812498
