Remaining Edges,Average Shortest Path
494,7.143159183673473
493,7.157461224489803
492,7.1621387755102095
491,7.1621387755102095
490,7.175665306122455
489,7.175665306122455
488,7.177991836734701
487,7.242942857142863
486,7.305477551020412
485,7.322832653061228
484,7.322832653061228
483,7.323416326530617
482,7.328779591836739
481,7.328779591836739
480,7.330065306122453
479,7.330065306122453
478,7.3342653061224565
477,7.36998775510205
476,7.377804081632664
475,7.378081632653071
474,7.396673469387767
473,7.396673469387767
472,7.396673469387767
471,7.40642857142858
470,7.408567346938783
469,7.409730612244907
468,7.41277551020409
467,7.419600000000006
466,7.449889795918373
465,7.461804081632661
464,7.502624489795923
463,7.525502040816332
462,7.525661224489801
461,7.525661224489801
460,7.526987755102047
459,7.526987755102047
458,7.53388571428572
457,7.534134693877557
456,7.534134693877557
455,7.572004081632658
454,7.578044897959189
453,7.578775510204086
452,7.605069387755106
451,7.60611428571429
450,7.610955102040821
449,7.615902040816331
448,7.615902040816331
447,7.615902040816331
446,7.628648979591842
445,7.628661224489801
444,7.628661224489801
443,7.628661224489801
442,7.631661224489802
441,7.693918367346946
440,7.696734693877557
439,7.697281632653067
438,7.70292653061225
437,7.703383673469394
436,7.705224489795926
435,7.715000000000006
434,7.716191836734698
433,7.747738775510206
432,7.7740204081632704
431,7.795048979591842
430,7.821453061224493
429,7.821453061224493
428,7.843167346938779
427,7.863608163265306
426,7.921277551020407
425,7.943681632653063
424,7.9443755102040825
423,7.950032653061222
422,7.95101632653061
421,8.053897959183672
420,8.053897959183672
419,8.071008163265306
418,8.092865306122446
417,8.104326530612243
416,8.119440816326529
415,8.121130612244897
414,8.208208163265304
413,8.208608163265305
412,8.208746938775509
411,8.208746938775509
410,8.221391836734693
409,8.23233469387755
408,8.23870612244898
407,8.23870612244898
406,8.240808163265308
405,8.241008163265306
404,8.27336326530612
403,8.28568571428571
402,8.323640816326522
401,8.339473469387748
400,8.372551020408157
399,8.373640816326523
398,8.39522857142856
397,8.401224489795908
396,8.401224489795908
395,8.423342857142847
394,8.437579591836725
393,8.452281632653053
392,8.55955918367346
391,8.623775510204071
390,8.625375510204073
389,8.632244897959172
388,8.650783673469379
387,8.656004081632641
386,8.738959183673456
385,8.738959183673456
384,8.738959183673456
383,8.738959183673456
382,8.766032653061213
381,8.76829387755101
380,8.772951020408152
379,8.777804081632642
378,8.902779591836724
377,8.95788979591836
376,8.969816326530603
375,8.978534693877544
374,8.981840816326525
373,8.981840816326525
372,8.99723265306122
371,9.013204081632647
370,9.02499183673469
369,9.02499183673469
368,9.042461224489793
367,9.107289795918364
366,9.1075387755102
365,9.10865714285714
364,9.10865714285714
363,9.120702040816324
362,9.1270693877551
361,9.1533387755102
360,9.154146938775506
359,9.156681632653058
358,9.189453061224487
357,9.189453061224487
356,9.202493877551017
355,9.207938775510202
354,9.221522448979588
353,9.247808163265303
352,9.305808163265304
351,9.305808163265304
350,9.404967346938777
349,9.405783673469388
348,9.470938775510211
347,9.549571428571435
346,9.55802857142858
345,9.559461224489803
344,9.571244897959195
343,9.596853061224497
342,9.613183673469395
341,9.662289795918374
340,9.667583673469393
339,9.722232653061234
338,9.723914285714296
337,9.725151020408173
336,9.726857142857153
335,9.728285714285724
334,9.74841632653062
333,9.779400000000006
332,9.783771428571436
331,9.79040408163266
330,9.799844897959192
329,9.807808163265316
328,9.807808163265316
327,9.824506122448986
326,9.824506122448986
325,9.84049795918368
324,9.85100408163266
323,9.89050204081633
322,9.891012244897961
321,9.921836734693878
320,9.927804081632653
319,9.941779591836736
318,10.070461224489796
317,10.080506122448979
316,10.080506122448979
315,10.083918367346937
314,10.086477551020407
313,10.11214693877551
312,10.11214693877551
311,10.171008163265311
310,10.173351020408168
309,10.192016326530611
308,10.197289795918367
307,10.203889795918368
306,10.208746938775512
305,10.211995918367348
304,10.311555102040819
303,10.59443265306123
302,10.59443265306123
301,10.59864489795919
300,10.681710204081641
299,10.736032653061233
298,10.738514285714295
297,10.74208163265307
296,10.74208163265307
295,10.743632653061233
294,10.746106122448989
293,10.75049387755103
292,10.75049387755103
291,10.773820408163274
290,10.78764081632654
289,10.78764081632654
288,10.82963265306123
287,10.83076734693878
286,10.860844897959192
285,10.965522448979597
284,10.965522448979597
283,10.976314285714293
282,10.985951020408171
281,11.037791836734705
280,11.049702040816335
279,11.075334693877558
278,11.075334693877558
277,11.079661224489803
276,11.098836734693885
275,11.238208163265316
274,11.23971836734695
273,11.23997142857144
272,11.245579591836748
271,11.264979591836745
270,11.265306122448992
269,11.267020408163278
268,11.271261224489807
267,11.279420408163277
266,11.282926530612258
265,11.28724897959185
264,11.315840816326537
263,inf
