Remaining Edges,Average Shortest Path
4759,975.6200773985256
4758,975.8497344737889
4757,975.8538571421899
4756,975.8538571421899
4755,975.8638723580788
4754,976.0930896798827
4753,976.3604109420019
4752,976.4047467225721
4751,976.6957637205873
4750,976.6957637205873
4749,976.8266609467075
4748,976.8867865536251
4747,976.9750417569825
4746,977.000288346574
4745,977.1474953556869
4744,977.4010354993106
4743,977.41126492447
4742,977.4864511540626
4741,977.8463462579343
4740,977.8731990476091
4739,977.8922136588424
4738,978.0639549009944
4737,978.0662848601796
4736,978.6355294995117
4735,978.6355294995117
4734,978.6355294995117
4733,979.1816966476842
4732,979.1919330938664
4731,979.1919330938664
4730,979.767538315179
4729,979.767538315179
4728,979.7868758470346
4727,979.9879763093716
4726,980.0245695832419
4725,980.6973990761334
4724,980.7659467254531
4723,980.7659467254531
4722,980.8922356342177
4721,980.8922356342177
4720,980.893702239283
4719,980.893702239283
4718,980.9923835783037
4717,981.2525816860701
4716,981.2525816860701
4715,981.3937394374741
4714,981.4089668778282
4713,981.5312778894173
4712,981.7089045141189
4711,981.9770901554748
4710,982.2607145528746
4709,982.3065283334596
4708,982.3065283334596
4707,982.4768101140447
4706,982.6957610787873
4705,982.6957610787873
4704,982.6957610787873
4703,982.9863608797464
4702,983.0067435777653
4701,983.0104207897139
4700,983.394220549861
4699,983.394220549861
4698,983.5082392896908
4697,983.5234726530413
4696,983.5234726530413
4695,983.6973203015355
4694,983.6973203015355
4693,983.7328053811847
4692,983.7328053811847
4691,984.5658861506755
4690,984.7159400336275
4689,984.9067906948394
4688,984.9722818102657
4687,984.9722818102657
4686,984.9722818102657
4685,984.9722818102657
4684,984.9744357258016
4683,985.0531051333382
4682,985.2593509669537
4681,985.2713055703898
4680,985.295010541912
4679,985.3631742294776
4678,985.4259052504032
4677,985.6443992241012
4676,985.6443992241012
4675,985.9664226554582
4674,986.0172729321512
4673,986.0172729321512
4672,986.0881633003484
4671,986.388450733997
4670,986.7956235807927
4669,986.7956235807927
4668,986.7999278000825
4667,986.9219196713155
4666,986.9219196713155
4665,987.2274867673707
4664,987.2356173346402
4663,987.3004589351546
4662,987.3384630661966
4661,987.4101860459838
4660,987.4101860459838
4659,987.4437688673707
4658,987.5851454181861
4657,987.6715255569297
4656,988.0719760804304
4655,988.169887847232
4654,988.2023587992253
4653,988.2057604175744
4652,988.207291824117
4651,988.2394906249398
4650,988.2423606974044
4649,988.2482281207177
4648,988.2482281207177
4647,988.4771253337329
4646,988.4794895441905
4645,988.6161751721486
4644,988.7624614222459
4643,989.0127292822884
4642,989.0134493134248
4641,989.0212316662363
4640,989.0807063356041
4639,989.0807063356041
4638,989.0807063356041
4637,989.1356669432714
4636,989.2325727986934
4635,989.2703298040551
4634,989.2703298040551
4633,989.4474439435086
4632,989.5366378676691
4631,989.5514598031525
4630,989.8006485913143
4629,989.8964197002094
4628,989.8973096228622
4627,989.9006552585014
4626,990.1085091736925
4625,990.1638970442684
4624,990.4214518399344
4623,990.4701974856216
4622,990.4747770328008
4621,990.6366068059632
4620,990.6366068059632
4619,990.6393872902374
4618,990.7234794932991
4617,990.7234794932991
4616,990.7234794932991
4615,990.7348675254059
4614,990.7348675254059
4613,991.1236841472403
4612,991.1712484699078
4611,991.1859983017885
4610,991.5485478235997
4609,991.5547847383563
