Remaining Edges,Average Shortest Path
4818,1309.039736481269
4817,1309.039736481269
4816,1309.2011719007528
4815,1309.2011719007528
4814,1309.436793193141
4813,1309.436793193141
4812,1309.4422713127053
4811,1309.5367362658528
4810,1309.5367362658528
4809,1310.0416588541727
4808,1310.2133194034461
4807,1310.4523303265546
4806,1310.5588469459892
4805,1310.6686243368558
4804,1310.6686243368558
4803,1310.6686243368558
4802,1310.9055682698795
4801,1310.9055682698795
4800,1310.9324789848424
4799,1310.9324789848424
4798,1310.9514225563514
4797,1311.2585979787932
4796,1311.3446370303295
4795,1311.3446370303295
4794,1311.3446370303295
4793,1311.530230657137
4792,1311.5965225610344
4791,1311.9237965358056
4790,1312.620379389478
4789,1312.8551220863621
4788,1313.0618421465497
4787,1313.197917611975
4786,1313.2377236577
4785,1313.2377236577
4784,1313.635668775519
4783,1313.6363147112102
4782,1313.6363147112102
4781,1313.8808909105073
4780,1313.8964083998994
4779,1313.896893004251
4778,1313.9074417987024
4777,1314.1206758534368
4776,1314.1206758534368
4775,1314.4876190770274
4774,1314.5240476569159
4773,1314.6383358951725
4772,1314.8830023185672
4771,1315.5670416306339
4770,1315.8642044470173
4769,1315.8642044470173
4768,1316.0621575056557
4767,1316.0621575056557
4766,1316.0884803847914
4765,1316.1566264914065
4764,1316.36489570161
4763,1316.36489570161
4762,1316.6100682980634
4761,1316.6527771959961
4760,1316.6527771959961
4759,1316.9476107178364
4758,1317.0819468492605
4757,1317.0819468492605
4756,1317.2114615602218
4755,1317.2961859604034
4754,1317.6145513857534
4753,1318.0751325720894
4752,1318.0751325720894
4751,1318.1054042473986
4750,1318.3230467610338
4749,1318.8488607013726
4748,1318.8488607013726
4747,1318.8488607013726
4746,1319.1632850654748
4745,1319.1632850654748
4744,1319.5813369003351
4743,1319.8654745000779
4742,1319.9154460909467
4741,1319.9154460909467
4740,1321.4427369459681
4739,1321.4446170883166
4738,1321.6525454752862
4737,1321.854000224267
4736,1322.0943128071856
4735,1322.1193240279981
4734,1322.1193240279981
4733,1322.2547324778438
4732,1322.3054282613537
4731,1322.3054282613537
4730,1322.3167570001795
4729,1322.3167570001795
4728,1322.5854246976103
4727,1322.5854246976103
4726,1322.5854246976103
4725,1322.8459512272643
4724,1322.8685439088513
4723,1322.8685439088513
4722,1322.940271301618
4721,1322.940271301618
4720,1322.940271301618
4719,1323.3448218342567
4718,1323.4814799321925
4717,1323.5888108818106
4716,1323.7475552310045
4715,1323.8163332593463
4714,1323.9208432438013
4713,1324.1782481424618
4712,1324.1788741987373
4711,1324.3049944048537
4710,1324.3049944048537
4709,1324.3491901965306
4708,1324.3491901965306
4707,1325.1011666636505
4706,1325.1011666636505
4705,1326.518966147754
4704,1326.5194809283746
4703,1326.8336626240728
4702,1327.0226506022907
4701,1327.0226506022907
4700,1327.0963382373232
4699,1327.1294512450274
4698,1327.32273161135
4697,1327.4450101946302
4696,1327.7293801672574
4695,1327.7577696437252
4694,1327.9534395324076
4693,1328.0214263326707
4692,1328.0214263326707
4691,1329.3541986247728
4690,1329.4853321297471
4689,1329.4853321297471
4688,1329.4853321297471
4687,1329.977687612171
4686,1329.9804822830927
4685,1330.6170634780885
4684,1330.6581087529337
4683,1330.6581116956104
4682,1330.8163947550465
4681,1331.251939543079
4680,1332.8682374683003
4679,1333.4415973615878
4678,1333.4415973615878
4677,1333.4415973615878
4676,1334.5045999701583
4675,1334.6303481322325
4674,1334.7580139860304
4673,1334.956969393288
4672,1334.956969393288
4671,1335.1018272507335
4670,1335.1085788408689
4669,1335.5653328184019
4668,1335.5653328184019
4667,1335.5653328184019
4666,1335.5653328184019
4665,1335.5675300169737
4664,1335.7193054219147
4663,1335.8399073074027
4662,1335.8399073074027
4661,1335.8945965223115
4660,1335.9001506048774
4659,1336.1140098505098
4658,1336.116108785479
4657,1336.1161243489687
4656,1336.3847739819573
4655,1336.5746596541608
4654,1337.1715422587145
4653,1337.558729874086
4652,1338.8725803861305
4651,1338.9456154381935
4650,1338.991079416624
4649,1339.449787150999
4648,1339.5177062880186
4647,1339.5177062880186
4646,1339.5449654261615
4645,1339.978954175916
4644,1340.0989265108385
4643,1340.0989265108385
4642,1340.105682002745
4641,1340.3986182333456
4640,1340.5129374639039
4639,1340.5890913813669
4638,1340.5890913813669
4637,1341.0580241842913
4636,1341.1171607544104
4635,1341.1171607544104
4634,1341.1171607544104
4633,1341.188001237536
4632,1341.188001237536
4631,1341.2283513267423
4630,1341.658393416399
4629,1341.658393416399
4628,1341.6607952290876
4627,1341.6607952290876
4626,1341.9064127077697
4625,1342.9875905107372
4624,1342.9875905107372
4623,1343.1385755006202
4622,1343.3124340773188
4621,1343.9483449706886
4620,1343.9483449706886
4619,1344.473899651288
4618,1344.5417840165587
4617,1344.5466234989965
4616,1344.6660140518352
4615,1344.697425541936
4614,1345.7881678100057
4613,1346.1466367592209
4612,1346.1466367592209
4611,1346.1466367592209
4610,1346.1466367592209
4609,1346.1641734363586
4608,1346.2293373105842
4607,1346.229521325965
4606,1346.2724860713643
4605,1346.2724860713643
4604,1346.2728278578088
4603,1347.5521057522756
4602,1347.7224488538984
4601,1347.7583534837672
4600,1347.7942721629597
4599,1348.2430932786306
4598,1348.3729888047585
4597,1348.5124787396778
4596,1348.5124787396778
4595,1348.5271652719548
4594,1348.6091455609326
4593,1348.619124991107
4592,1348.863319088067
4591,1348.863319088067
4590,1348.8697747294789
4589,1349.017054332615
4588,1349.816608322326
4587,1349.8876880121015
4586,1349.8876880121015
4585,1349.9258646066405
4584,1349.9258646066405
4583,1350.0713714361673
4582,1350.2796641260607
4581,1350.3370514225705
4580,1350.829359991658
4579,1350.8590848674082
4578,1350.8628295651408
4577,1350.868178721818
4576,1350.868178721818
4575,1350.868178721818
4574,1350.868178721818
4573,1350.9394514856763
4572,1350.9394514856763
4571,1351.08652357463
4570,1351.234370390542
4569,1351.234370390542
4568,1351.9809124535827
4567,1352.0733933976283
4566,1352.3020333445616
4565,1352.7999792923415
4564,1352.7999792923415
4563,1352.7999792923415
4562,1352.8003882590044
4561,1353.0713028823263
4560,1353.289239137301
4559,1353.3121594070128
4558,1354.0226170957776
4557,1354.0525629635479
4556,1354.301832967498
4555,1354.3601026895892
4554,1354.3601026895892
4553,1354.3820190058254
4552,1354.9693433007553
4551,1354.9693433007553
4550,1355.0201171893905
4549,1355.1906505841764
4548,1355.4862286573175
4547,1355.5344804829786
4546,1355.5344804829786
4545,1355.575653771522
4544,1355.575653771522
4543,1355.575653771522
4542,1355.5802867630623
4541,1355.5802867630623
4540,1355.5802867630623
4539,1355.5817424834077
4538,1355.6118948169603
4537,1355.6134243112995
4536,1355.6134243112995
4535,1355.6315320427755
4534,1355.6315320427755
4533,1356.3952268086905
4532,1356.5140157794233
4531,1356.882544516155
4530,1356.9792493534508
4529,1356.9792493534508
4528,1357.3306748453813
4527,1357.7021089194243
4526,1357.7021089194243
4525,1357.7021089194243
4524,1357.7048865446188
4523,1357.733710483911
4522,1357.733710483911
4521,1357.8226086734385
4520,1357.942179111459
4519,1357.9424557230652
4518,1357.9424557230652
4517,1357.9703077094168
4516,1358.4085869384014
4515,1358.4085869384014
4514,1359.1386624197748
4513,1359.8677284391492
4512,1359.8880137711176
4511,1359.922232386664
4510,1360.4022359854212
4509,1360.787109515673
4508,1360.827626643479
4507,1360.827626643479
4506,1361.5674787082344
4505,1361.5674787082344
4504,1361.5674787082344
4503,1361.5676190848096
4502,1362.3110920631937
4501,1362.7036340672357
4500,1362.7036340672357
4499,1362.7982071477365
4498,1362.7982071477365
4497,1362.7988373164935
4496,1364.2973409841147
4495,1364.3000821419164
4494,1365.5948004211607
4493,1365.973180621193
4492,1365.97339870623
4491,1365.976175721092
4490,1365.976175721092
4489,1366.1323030111396
4488,1366.4228607061023
4487,1366.4641647539727
4486,1366.7035143289822
4485,1367.1880629142104
4484,1367.1880629142104
4483,1367.2452307384863
4482,1367.3228624853564
4481,1367.3228624853564
4480,1367.454966644486
4479,1367.454966644486
4478,1367.4672283672708
4477,1367.6509132942165
4476,1367.6509132942165
4475,1367.710089728251
4474,1367.8033121354656
4473,1368.1475104104497
4472,1368.2496576659748
4471,1368.3158356699435
4470,1368.3158356699435
4469,1368.441058363348
4468,1368.819305320719
4467,1368.819305320719
4466,1368.8197985460233
4465,1369.8593882061218
4464,1369.9909341079215
4463,1369.9922205625994
4462,1370.3573585829856
4461,1370.5465107828231
4460,1370.5597158938494
4459,1371.6956914437094
4458,1371.807414668094
4457,1371.939432738999
4456,1372.2140663164353
4455,1372.2140663164353
4454,1372.5523825324208
4453,1373.4679362957534
4452,1373.5225626374245
4451,1373.5679270807516
4450,1374.1155437972334
4449,1374.1155437972334
4448,1374.1162533092722
4447,1374.530536675257
4446,1374.9575315436462
4445,1374.9711785708844
4444,1375.1940790774047
4443,1375.2146393138307
4442,1375.2365753952606
4441,1375.3944375300823
4440,1375.3944375300823
4439,1375.7270293109218
4438,1375.7270293109218
4437,1376.3286510954154
4436,1376.3286510954154
4435,1376.330298340416
4434,1376.3366351228926
4433,1376.429195376103
4432,1377.2765059323865
4431,1377.2765059323865
4430,1377.3827587085777
4429,1377.6782294635973
4428,1377.6782294635973
4427,1377.6782294635973
4426,1377.7323818005746
4425,1378.3708862039448
4424,1378.394984311695
4423,1378.6857746558785
4422,1378.9226579397437
4421,1378.964833602282
4420,1378.9674090038302
4419,1378.9674090038302
4418,1379.210849958196
4417,1379.2538818796859
4416,1379.2538818796859
4415,1379.6562036469456
4414,1379.7900165701924
4413,1379.7978461277312
4412,1379.7994925444232
4411,1379.8356151710898
4410,1381.2873269820573
4409,1381.4984058932514
4408,1381.4984058932514
4407,1381.531693463368
4406,1381.7687467529224
4405,1382.1359674379148
4404,1382.481787888025
4403,1382.481787888025
4402,1382.481787888025
4401,1382.8488844862793
4400,1382.8498803970488
4399,1383.0503048490589
4398,1383.0503048490589
4397,1383.0503048490589
4396,1383.183678126024
4395,1383.183678126024
4394,1383.613681472912
4393,1383.613681472912
4392,1383.689221331248
4391,1385.3415230333926
4390,1385.3415230333926
4389,1385.3415230333926
4388,1385.3415230333926
4387,1385.3417091849383
4386,1385.3417091849383
4385,1385.3417091849383
4384,1385.3494667591308
4383,1385.3525960551287
4382,1385.5120513278227
4381,1385.8342695786685
4380,1385.8342695786685
4379,1386.039143233944
4378,1386.039143233944
4377,1386.039143233944
4376,1386.039143233944
4375,1386.3416236998128
4374,1386.3850592975252
4373,1386.4354053798759
4372,1386.4734682923772
4371,1386.4734682923772
4370,1386.713500286815
4369,1386.8232579230994
4368,1386.8765352481998
4367,1386.8765352481998
4366,1386.8843316713137
4365,1387.3891493570175
4364,1387.973336058046
4363,1388.3248007033192
4362,1388.327636948218
4361,1388.327636948218
