Remaining Edges,Average Shortest Path
4742,994.3532992228493
4741,994.4620596116597
4740,994.4620596116597
4739,994.4620596116597
4738,994.4696947148025
4737,994.4744368649896
4736,994.5566667417028
4735,994.7153775020183
4734,994.7153775020183
4733,994.7566029484008
4732,994.7685479085188
4731,994.7685479085188
4730,994.8250160003646
4729,994.827084485731
4728,994.827084485731
4727,994.8304877021855
4726,994.9807300418754
4725,995.5214860216465
4724,995.6226018979801
4723,995.6428457844215
4722,995.6913794977768
4721,995.7319686759129
4720,995.9537563861202
4719,996.0107524972368
4718,996.0440280519597
4717,996.1815214571864
4716,996.2430468798428
4715,996.4465369012851
4714,996.545649751352
4713,996.5487719312869
4712,996.5969715334304
4711,996.5975048118338
4710,996.7286872303272
4709,996.868035677908
4708,996.9769060306566
4707,997.1272967348112
4706,997.1341509641439
4705,997.1387010025883
4704,997.3176385627037
4703,997.8597400166227
4702,998.283822660252
4701,998.283822660252
4700,998.2943695403608
4699,998.5276408882062
4698,998.5318762614188
4697,998.5318762614188
4696,998.6162431752451
4695,998.6162431752451
4694,998.6457381178192
4693,998.6599301778598
4692,999.1079541691303
4691,999.1083548527032
4690,999.316274683547
4689,999.3262870847345
4688,999.3262870847345
4687,999.3559281882216
4686,999.5560886315105
4685,999.8450085563147
4684,1000.0028771629554
4683,1000.0107250200329
4682,1000.1050853643895
4681,1000.2974576052711
4680,1000.2974576052711
4679,1000.3741742872224
4678,1000.3741742872224
4677,1000.45095075365
4676,1000.649605007832
4675,1000.7281764070601
4674,1000.7540268120323
4673,1000.8194277614966
4672,1001.0075489319314
4671,1001.0219034539898
4670,1001.0795174996123
4669,1001.5062002722219
4668,1001.5672314456771
4667,1001.5672314456771
4666,1001.8811092907788
4665,1001.9896042319479
4664,1002.3183466179695
4663,1002.3183466179695
4662,1002.3660784860917
4661,1002.6672512799142
4660,1002.7786645982223
4659,1002.8714067848612
4658,1002.9270452189604
4657,1003.0491009486042
4656,1003.0491009486042
4655,1003.0871728658756
4654,1003.1248269092185
4653,1003.2897864956909
4652,1003.4030304093953
4651,1003.5077243478537
4650,1004.0929025077991
4649,1004.2679848948139
4648,1004.2679848948139
4647,1004.2679848948139
4646,1004.344783881663
4645,1004.3655117731811
4644,1004.5890616763194
4643,1004.699997572859
4642,1004.699997572859
4641,1004.699997572859
4640,1004.699997572859
4639,1004.7018213254612
4638,1004.7378621980686
4637,1004.7378621980686
4636,1004.7378621980686
4635,1004.7686687227615
4634,1004.8108407081723
4633,1004.8108407081723
4632,1004.8108407081723
4631,1005.5405602021394
4630,1005.5438558794423
4629,1005.7734268370823
4628,1005.9445860471715
4627,1005.9843540731986
4626,1006.0027608775438
4625,1006.0027608775438
4624,1006.3524576139748
4623,1006.3596424365375
4622,1006.3706722496395
4621,1006.5845614267714
4620,1006.593009204466
4619,1006.754150889171
4618,1006.754150889171
4617,1006.7953504243793
4616,1006.8030905307893
4615,1006.9539840561857
4614,1006.9539840561857
4613,1007.0985506261326
4612,1007.1062507535759
4611,1007.1112071122558
4610,1007.1112071122558
4609,1007.1694978784421
4608,1007.174927593122
4607,1007.3080307515864
4606,1007.3889586398972
4605,1007.3906937801066
4604,1007.4666669539357
4603,1007.4666669539357
4602,1007.5049631929079
4601,1007.6012072231647
4600,1007.6603636522178
4599,1008.1832333268829
4598,1008.1992577607073
4597,1009.0465812702399
4596,1009.0615390472884
4595,1009.1936584363815
4594,1009.221688252165
4593,1009.231184290984
4592,1009.4375016976988
4591,1009.7968597746392
4590,1009.8807433514042
4589,1009.8807433514042
4588,1009.8807433514042
4587,1009.917815102495
4586,1010.1496206321442
4585,1010.2119811148564
4584,1010.2260162316385
4583,1010.2714061570122
4582,1010.4584764495744
4581,1010.7858918908332
4580,1010.8473881406063
4579,1010.8473881406063
4578,1010.9105761999764
4577,1010.9237015061601
4576,1010.9261940649202
4575,1010.9749807331535
4574,1011.4820262615015
4573,1011.4820262615015
4572,1011.6514183034856
4571,1011.975584732319
4570,1012.036787085727
4569,1012.1546814090142
4568,1012.1837227237014
4567,1012.2871741186642
4566,1012.3462748324888
4565,1012.6514983846542
4564,1012.7525464135535
4563,1013.1888013128918
4562,1013.1888013128918
4561,1013.516862658338
4560,1013.5869948091531
4559,1013.6447154257155
4558,1014.3906522751661
4557,1014.4669873468791
4556,1014.6590633553155
4555,1014.7765705709713
4554,1014.7765705709713
4553,1014.9099117921288
4552,1014.9451859650817
4551,1015.223965068428
4550,1015.5247425440608
4549,1015.5247425440608
4548,1015.6461880312088
4547,1015.7177377851897
4546,1015.718932402925
4545,1015.8510936375104
4544,1015.8542372854438
4543,1015.8613132876558
4542,1015.9404472195204
4541,1015.9574110978787
4540,1016.1883286293325
4539,1016.3765958988663
4538,1016.761265653616
4537,1017.0277270475209
4536,1017.0277270475209
4535,1017.1404073969027
4534,1017.6801048935531
4533,1017.7391624847684
4532,1017.7801594587916
4531,1017.8584602097433
4530,1017.8727811279994
4529,1017.8796524064965
4528,1017.9584111882688
4527,1017.9648501716864
4526,1018.1950535884058
4525,1018.4196711327938
4524,1018.6669122877906
4523,1018.678340506799
4522,1018.7764498188715
4521,1018.8061813221738
4520,1018.8139461232151
4519,1018.9515895571549
4518,1019.1391475222674
4517,1019.1880047802393
4516,1019.385845033233
4515,1019.3888126636906
4514,1019.8159406145436
4513,1019.8729055052032
4512,1020.1183000438322
4511,1020.3247762845016
4510,1020.3247762845016
4509,1020.3462089537401
4508,1020.3462089537401
4507,1020.3485705716454
4506,1020.3522274316739
4505,1020.6193807958316
4504,1021.0706869108645
4503,1021.1379296917607
4502,1021.6723703739299
4501,1021.801722136849
4500,1021.8492569791013
4499,1021.8499284724842
4498,1021.9152598462075
4497,1021.9218146292882
4496,1021.9227048715442
4495,1021.9227048715442
4494,1022.1201183038453
4493,1022.2717138759409
4492,1022.2717138759409
4491,1022.2750521791282
4490,1022.2776344028995
4489,1022.299760840048
4488,1022.5453339137334
