Remaining Edges,Average Shortest Path
4936,1304.1329110456857
4935,1304.7304201759778
4934,1304.826344742641
4933,1304.826344742641
4932,1305.0168020149047
4931,1305.0491386992135
4930,1305.0491386992135
4929,1305.0782185633086
4928,1305.232105722212
4927,1305.505644763453
4926,1305.505644763453
4925,1305.514089806414
4924,1305.7500156603219
4923,1305.7500156603219
4922,1305.7597264039714
4921,1305.7597264039714
4920,1306.0409052965172
4919,1306.0873462655027
4918,1306.1628310273466
4917,1306.1628310273466
4916,1306.1950901783741
4915,1306.1950901783741
4914,1307.5424457268002
4913,1307.5424457268002
4912,1307.6442811748843
4911,1307.6584311361344
4910,1307.6584311361344
4909,1308.0221670928079
4908,1308.0221670928079
4907,1308.0221670928079
4906,1308.3246831700267
4905,1308.3592323274884
4904,1308.3592323274884
4903,1308.361892005843
4902,1308.496181667881
4901,1309.0572103972181
4900,1309.0572103972181
4899,1309.066965610115
4898,1309.1626413815657
4897,1309.1670581519943
4896,1309.4358258102059
4895,1309.4610625744688
4894,1309.4610625744688
4893,1309.6236799741312
4892,1309.7540451870445
4891,1310.1559061093665
4890,1310.1559061093665
4889,1310.1559061093665
4888,1310.1614544935096
4887,1310.1614544935096
4886,1310.34464848426
4885,1310.3462548208483
4884,1310.385258316361
4883,1310.4668356595764
4882,1311.4231491239668
4881,1311.4231491239668
4880,1311.5932774995842
4879,1311.5932774995842
4878,1311.5932774995842
4877,1311.7894830334315
4876,1311.7894830334315
4875,1311.8354124334332
4874,1312.4367824616593
4873,1312.4670728242256
4872,1312.4670728242256
4871,1312.4670728242256
4870,1312.4988574410856
4869,1312.546846299805
4868,1312.810797035118
4867,1312.832771450703
4866,1312.8549063121645
4865,1312.8549063121645
4864,1313.2887000921507
4863,1313.3212489573255
4862,1313.3663787614526
4861,1313.5409410399568
4860,1313.5409410399568
4859,1314.3748328148442
4858,1314.3748328148442
4857,1314.3748328148442
4856,1314.7772180506843
4855,1315.0545560748967
4854,1315.5258070005866
4853,1315.75284493808
4852,1316.1953672239856
4851,1316.2358456686363
4850,1316.656805340157
4849,1316.750986562684
4848,1316.7523308843881
4847,1316.7523308843881
4846,1317.184424132807
4845,1317.184424132807
4844,1317.184424132807
4843,1317.1941073507796
4842,1317.3402061141633
4841,1317.4540577546538
4840,1317.4557221325722
4839,1317.4557221325722
4838,1317.7226671573264
4837,1317.9559824899902
4836,1318.1920001293215
4835,1318.7008285716026
4834,1318.7008285716026
4833,1319.0189465118488
4832,1319.021856884457
4831,1319.068697919616
4830,1319.122350528245
4829,1319.1266434938673
4828,1319.7763129847124
4827,1319.7871843933563
4826,1319.7871843933563
4825,1319.8194023738563
4824,1319.8194023738563
4823,1319.839623256913
4822,1319.9330319330065
4821,1320.21086977464
4820,1320.2111295182533
4819,1320.2347097834017
4818,1320.2584386131894
4817,1320.2608980884695
4816,1320.2608980884695
4815,1320.4446976387417
4814,1320.5336587898978
4813,1320.5336587898978
4812,1320.6558341806515
4811,1321.2550572364537
4810,1321.2776606544837
4809,1321.2777456294739
4808,1321.4207241102413
4807,1321.4207241102413
4806,1321.574823368624
4805,1321.6962735272823
4804,1321.6962735272823
4803,1321.7263603614965
4802,1321.7600503248584
4801,1321.8545898439513
4800,1321.9467279179448
4799,1322.44664234034
4798,1322.5533933016427
4797,1322.8469479954356
4796,1322.878165384402
4795,1323.2634026851551
4794,1323.4579199232937
4793,1324.0028566066208
4792,1324.006149734272
4791,1324.1546037637966
4790,1324.1789559496483
4789,1324.4328561346042
4788,1324.5008100150797
4787,1324.5008100150797
4786,1324.5008100150797
4785,1324.5503820181932
4784,1324.6506501395857
4783,1324.6506501395857
4782,1324.6731441079241
4781,1325.5717723183134
4780,1325.5717723183134
4779,1325.8175626776422
4778,1326.0000413970822
4777,1326.1302378201565
4776,1326.5298385717674
4775,1326.9335933981524
4774,1326.9568112052468
4773,1326.9754825496373
4772,1327.2344063351836
4771,1327.6102013220286
4770,1327.6102013220286
4769,1327.6102013220286
4768,1327.6102013220286
4767,1327.6143139214134
4766,1327.7706357755476
4765,1328.844321178683
4764,1328.8595243016455
4763,1329.3341494798015
4762,1329.3341494798015
4761,1329.3858311812955
4760,1329.4076679690954
4759,1329.4076679690954
4758,1329.818489975824
4757,1329.818489975824
4756,1329.9994764742419
4755,1330.0894802281048
4754,1330.0894802281048
4753,1330.6424670152246
4752,1330.6507811503172
4751,1331.237600499999
4750,1331.237600499999
4749,1331.2472255166406
4748,1331.2472255166406
4747,1331.2472255166406
4746,1331.3031734086842
4745,1331.3954198712913
4744,1331.443417750409
4743,1331.4716801157533
4742,1331.9796840865927
4741,1332.0268061380689
4740,1332.0268061380689
4739,1332.3917191798225
4738,1332.8243202753713
4737,1332.898719102206
4736,1332.9669433613867
4735,1332.9669433613867
4734,1333.1343021058017
4733,1333.1343021058017
4732,1333.1343021058017
4731,1334.4495136816888
4730,1334.6844871782325
4729,1334.8189676777386
4728,1334.8189676777386
4727,1335.0255769220296
4726,1335.6291301052486
4725,1335.986573763683
4724,1336.415698869114
4723,1336.415698869114
4722,1336.5230167320592
4721,1336.5230167320592
4720,1336.5807865632369
4719,1336.6145404534107
4718,1336.6145404534107
4717,1336.6661248610528
4716,1336.7067017533711
4715,1337.1048048299906
4714,1337.2416155170379
4713,1337.3061374050203
4712,1337.3061374050203
4711,1338.1275584466903
4710,1338.1275584466903
4709,1338.959453987424
4708,1338.959453987424
4707,1338.981112705231
4706,1338.981112705231
4705,1339.2853020695227
4704,1339.3900210965155
4703,1339.3900210965155
4702,1339.5341524064197
4701,1339.565105767959
4700,1339.570044459909
4699,1339.570044459909
4698,1339.6345431599386
4697,1339.6572737066763
4696,1340.2112914816519
4695,1340.2112914816519
4694,1340.292432467454
4693,1340.9346004877427
4692,1340.9346004877427
4691,1341.1038728368637
4690,1341.5981931969043
4689,1341.5981931969043
4688,1341.6342650643853
4687,1341.6342650643853
4686,1341.9834167496188
4685,1342.1445916859714
4684,1342.1445916859714
4683,1342.3102523146886
4682,1342.948011555984
4681,1343.2243322481875
4680,1343.2243322481875
4679,1343.39699363587
4678,1343.5761662411821
4677,1343.583195289067
4676,1343.8461729254882
4675,1343.8461729254882
4674,1343.919300423295
4673,1344.0101027388437
4672,1344.4140193428857
4671,1344.4140193428857
4670,1345.127221889981
