Remaining Edges,Average Shortest Path
4828,1306.5200346996805
4827,1306.5200346996805
4826,1306.8273083534104
4825,1306.8273083534104
4824,1307.3466119283544
4823,1307.3466119283544
4822,1307.3466119283544
4821,1307.3706360979295
4820,1307.492421220276
4819,1308.1507764616429
4818,1308.6200185217956
4817,1308.7321729481525
4816,1308.7321729481525
4815,1308.7346745502766
4814,1308.7346745502766
4813,1308.7804282135555
4812,1308.8630515459283
4811,1309.3664624707455
4810,1309.3664624707455
4809,1309.5475366740934
4808,1309.5475366740934
4807,1309.7050035157702
4806,1309.7050035157702
4805,1309.71729460562
4804,1309.766818212233
4803,1309.9784823644607
4802,1309.9784823644607
4801,1309.9784823644607
4800,1310.1980055386116
4799,1310.4106677579114
4798,1310.6282555444282
4797,1310.8074766805155
4796,1310.8074766805155
4795,1310.8103084509605
4794,1310.966314974655
4793,1311.4464646584352
4792,1311.5573407011163
4791,1311.631764152491
4790,1311.6756811536848
4789,1311.885948301475
4788,1311.885948301475
4787,1312.043965340951
4786,1312.043965340951
4785,1312.1214622185116
4784,1312.212517650786
4783,1312.637681273177
4782,1312.7706263390864
4781,1313.1056389054686
4780,1313.280660046675
4779,1313.2967693876578
4778,1313.2967693876578
4777,1313.9086211553365
4776,1314.1891780582996
4775,1314.1891780582996
4774,1314.1891780582996
4773,1314.5280338919001
4772,1314.5280338919001
4771,1314.7312765351433
4770,1314.7733043791043
4769,1314.7741420610598
4768,1314.7741420610598
4767,1314.9537879408203
4766,1315.0774061371321
4765,1315.0774061371321
4764,1315.0782236781006
4763,1315.1656167325768
4762,1315.2694174819064
4761,1315.2816713150137
4760,1318.0048359523137
4759,1318.0303156707073
4758,1318.0303156707073
4757,1318.0925586444212
4756,1318.0925586444212
4755,1318.0925586444212
4754,1318.0925586444212
4753,1318.1161526454537
4752,1318.1409581110777
4751,1318.2410395994136
4750,1318.2434778200475
4749,1318.2434778200475
4748,1318.2476211903845
4747,1318.2476211903845
4746,1318.3409194034525
4745,1318.4941208991472
4744,1319.0082834779807
4743,1319.066130613159
4742,1319.3157206106512
4741,1319.3365662014785
4740,1319.4381445275073
4739,1319.4625576088313
4738,1319.4625576088313
4737,1319.704042835351
4736,1319.704042835351
4735,1319.75842263755
4734,1319.75842263755
4733,1319.7833776562106
4732,1319.788127056413
4731,1319.788127056413
4730,1319.811999300899
4729,1319.811999300899
4728,1319.811999300899
4727,1321.2250718626256
4726,1321.3005570436246
4725,1321.3005570436246
4724,1321.3005570436246
4723,1321.3005570436246
4722,1321.3005570436246
4721,1321.3229704291648
4720,1321.5833037002474
4719,1321.6224017547604
4718,1321.6224017547604
4717,1321.6224017547604
4716,1321.651380564638
4715,1322.1543748967742
4714,1322.4708047063814
4713,1322.4714663072846
4712,1322.5593568142463
4711,1322.578223859293
4710,1322.5999017584336
4709,1322.621768695549
4708,1322.7478538308649
4707,1322.7478538308649
4706,1322.778198641587
4705,1322.8529575122639
4704,1322.8529575122639
4703,1322.8529575122639
4702,1322.969732795867
4701,1323.021098559452
4700,1323.0652513376658
4699,1323.1084366960781
4698,1323.279581379542
4697,1323.279581379542
4696,1323.3129488725929
4695,1323.513134928843
4694,1323.513134928843
4693,1323.513134928843
4692,1324.1784659929708
4691,1324.4179761148641
4690,1324.4179761148641
4689,1325.0285851109004
4688,1325.056872287201
4687,1325.697853001991
4686,1325.6985711240836
4685,1325.8304790279674
4684,1326.2837874194158
4683,1326.2924895192677
4682,1326.3640693403631
4681,1326.421573696093
4680,1326.5197938256379
